* Sea-Bird SBE 9 Data:
* Software Version Seasave V 7.26.7.107
* Vessel: NOAA Ship Ronald H. Brown
* Cruise: RB2102, West Coast Ocean Acidification (WCOA) 2021
* Dates: 20210622 to 20210723
* Region: NE Pacific, USA West Coast
* Ports: San Diego, CA to Port Angeles, WA to San Diego, CA
* Chief Scientists: R. Feely, NOAA PMEL; D. Greeley, NOAA PMEL; B. Carter, NOAA PMEL / UW CICOES
* Contacts: R. Feely, richard.a.feely@noaa.gov; D. Greeley, dana.greeley@noaa.gov; B. Carter, brendan.carter@noaa.gov
* Station: 079
* Cast: 1
* Cast Date-Time [GMT]: 10-Jul-2021 20:14:51
* Longitude: -123.3195 W
* Latitude: 37.7491 N
* Water Depth [m]: 1150.2
**********
* Column  1: Pressure [decibar]
* Column  2: Depth [m]
* Column  3: Temperature ITS-90 [degree C]
* Column  4: Salinity PSS-78 [psu]
* Column  5: Sigma-theta EOS-80 [kg/m^3 - 1000]
* Column  6: Oxygen [ml/L]
* Column  7: Oxygen [umol/kg]
* Column  8: Fluorescence [volts]
* Column  9: Oxygen Reduction Potential [mV]
* Column 10: Altimeter [m]
**********
*END*
   4.00	   3.97	13.1154	33.7588	25.4085	 6.71	292.12	0.112	  154.08	 99.80
   5.00	   4.96	13.1139	33.7590	25.4090	 6.73	292.98	0.116	  154.03	 99.80
   6.00	   5.96	13.1148	33.7590	25.4089	 6.74	293.45	0.126	  153.97	 99.80
   7.00	   6.95	13.1105	33.7592	25.4099	 6.75	294.13	0.129	  153.96	 99.80
   8.00	   7.94	13.1148	33.7591	25.4090	 6.76	294.60	0.129	  153.94	 99.80
   9.00	   8.93	13.1167	33.7593	25.4087	 6.78	295.29	0.130	  153.88	 99.80
  10.00	   9.93	13.1207	33.7592	25.4079	 6.81	296.46	0.129	  153.86	 99.80
  11.00	  10.92	13.1189	33.7593	25.4084	 6.82	296.85	0.129	  153.88	 99.81
  12.00	  11.91	13.1194	33.7590	25.4081	 6.81	296.64	0.128	  153.81	 99.81
  13.00	  12.90	13.1197	33.7591	25.4081	 6.80	296.12	0.127	  153.84	 99.82
  14.00	  13.90	13.1186	33.7593	25.4085	 6.79	295.65	0.123	  153.85	 99.82
  15.00	  14.89	13.1189	33.7592	25.4084	 6.80	296.30	0.121	  153.85	 99.82
  16.00	  15.88	13.1116	33.7593	25.4100	 6.82	296.87	0.119	  153.81	 99.81
  17.00	  16.87	13.1160	33.7592	25.4090	 6.81	296.68	0.117	  153.81	 99.81
  18.00	  17.86	13.1190	33.7594	25.4086	 6.81	296.56	0.117	  153.79	 99.82
  19.00	  18.86	13.1096	33.7594	25.4105	 6.78	295.26	0.114	  153.74	 99.83
  20.00	  19.85	13.0895	33.7606	25.4155	 6.75	293.98	0.111	  153.76	 99.82
  21.00	  20.84	13.0769	33.7607	25.4181	 6.73	292.93	0.111	  153.74	 99.81
  22.00	  21.83	13.0304	33.7583	25.4255	 6.62	288.17	0.116	  153.68	 99.80
  23.00	  22.83	12.8809	33.7524	25.4506	 6.37	277.48	0.119	  153.80	 99.79
  24.00	  23.82	12.7313	33.7450	25.4743	 6.16	268.31	0.112	  153.88	 99.78
  25.00	  24.81	12.5612	33.7376	25.5018	 5.83	253.88	0.097	  154.00	 99.74
  26.00	  25.80	12.1962	33.7250	25.5623	 5.31	231.05	0.078	  154.22	 99.66
  27.00	  26.80	11.7215	33.7399	25.6633	 5.09	221.68	0.059	  154.58	 99.54
  28.00	  27.79	11.6907	33.7427	25.6712	 4.94	215.16	0.053	  154.63	 99.38
  29.00	  28.78	11.6686	33.7465	25.6783	 4.84	210.62	0.052	  154.64	 99.32
  30.00	  29.77	11.6124	33.7489	25.6906	 4.79	208.64	0.051	  154.66	 99.32
  31.00	  30.77	11.4984	33.7493	25.7119	 4.77	207.68	0.050	  154.77	 99.32
  32.00	  31.76	11.4348	33.7530	25.7265	 4.71	205.02	0.050	  154.84	 99.31
  33.00	  32.75	11.3682	33.7593	25.7436	 4.69	204.03	0.049	  154.91	 99.30
  34.00	  33.74	11.3652	33.7696	25.7522	 4.69	204.05	0.049	  154.86	 99.30
  35.00	  34.74	11.3538	33.7806	25.7629	 4.68	203.71	0.047	  154.96	 97.39
  36.00	  35.73	11.3524	33.7853	25.7667	 4.63	201.60	0.047	  154.98	 99.42
  37.00	  36.72	11.2740	33.7924	25.7866	 4.56	198.36	0.047	  155.07	 99.31
  38.00	  37.71	11.2101	33.8014	25.8052	 4.52	196.90	0.046	  155.12	 99.31
  39.00	  38.71	11.1740	33.8086	25.8173	 4.50	195.97	0.046	  155.12	 99.31
