* Sea-Bird SBE 9 Data:
* Software Version Seasave V 7.26.7.107
* Vessel: NOAA Ship Ronald H. Brown
* Cruise: RB2102, West Coast Ocean Acidification (WCOA) 2021
* Dates: 20210622 to 20210723
* Region: NE Pacific, USA West Coast
* Ports: San Diego, CA to Port Angeles, WA to San Diego, CA
* Chief Scientists: R. Feely, NOAA PMEL; D. Greeley, NOAA PMEL; B. Carter, NOAA PMEL / UW CICOES
* Contacts: R. Feely, richard.a.feely@noaa.gov; D. Greeley, dana.greeley@noaa.gov; B. Carter, brendan.carter@noaa.gov
* Station: 115
* Cast: 1
* Cast Date-Time [GMT]: 18-Jul-2021 12:57:29
* Longitude: -120.6629 W
* Latitude: 34.3753 N
* Water Depth [m]: 461.6
**********
* Column  1: Pressure [decibar]
* Column  2: Depth [m]
* Column  3: Temperature ITS-90 [degree C]
* Column  4: Salinity PSS-78 [psu]
* Column  5: Sigma-theta EOS-80 [kg/m^3 - 1000]
* Column  6: Oxygen [ml/L]
* Column  7: Oxygen [umol/kg]
* Column  8: Fluorescence [volts]
* Column  9: Oxygen Reduction Potential [mV]
* Column 10: Altimeter [m]
**********
*END*
   3.00	   2.98	14.3810	33.5792	25.0094	 5.76	250.89	0.164	  145.81	 99.57
   4.00	   3.97	14.3822	33.5797	25.0096	 5.77	251.29	0.166	  145.23	 99.56
   5.00	   4.96	14.3864	33.5806	25.0094	 5.76	250.93	0.176	  145.17	 99.57
   6.00	   5.96	14.3871	33.5807	25.0094	 5.76	251.15	0.170	  145.16	 99.57
   7.00	   6.95	14.3812	33.5805	25.0106	 5.76	251.11	0.166	  145.13	 99.56
   8.00	   7.94	14.3777	33.5804	25.0112	 5.76	250.90	0.172	  145.10	 99.57
   9.00	   8.94	14.3707	33.5803	25.0127	 5.76	250.79	0.165	  145.04	 99.56
  10.00	   9.93	14.3597	33.5806	25.0152	 5.72	249.41	0.178	  145.08	 99.56
  11.00	  10.92	14.3175	33.5787	25.0227	 5.70	248.23	0.166	  145.05	 99.56
  12.00	  11.91	14.1688	33.5754	25.0515	 5.70	248.32	0.159	  145.07	 99.55
  13.00	  12.91	14.0852	33.5738	25.0677	 5.67	247.23	0.153	  145.08	 99.54
  14.00	  13.90	14.0679	33.5754	25.0726	 5.62	244.79	0.156	  145.04	 99.54
  15.00	  14.89	14.0131	33.5753	25.0839	 5.54	241.28	0.159	  145.07	 99.53
  16.00	  15.88	13.8351	33.5778	25.1228	 5.43	236.73	0.154	  145.08	 99.51
  17.00	  16.88	13.5402	33.5808	25.1855	 5.21	227.02	0.146	  145.14	 99.48
  18.00	  17.87	13.2655	33.5876	25.2463	 5.05	220.14	0.137	  145.31	 99.43
  19.00	  18.86	13.1106	33.5933	25.2817	 4.94	215.27	0.128	  145.43	 99.39
  20.00	  19.86	13.0140	33.5947	25.3021	 4.81	209.32	0.124	  145.47	 99.35
  21.00	  20.85	12.8967	33.6017	25.3307	 4.73	205.89	0.105	  145.56	 99.33
  22.00	  21.84	12.8304	33.6035	25.3452	 4.62	201.34	0.094	  145.62	 99.32
  23.00	  22.83	12.7416	33.6077	25.3659	 4.58	199.53	0.080	  145.70	 99.32
  24.00	  23.83	12.7274	33.6090	25.3697	 4.52	196.66	0.077	  145.71	 99.31
  25.00	  24.82	12.5737	33.6053	25.3968	 4.37	190.18	0.071	  145.77	 99.30
  26.00	  25.81	12.0992	33.6026	25.4857	 4.28	186.21	0.061	  146.02	 99.31
  27.00	  26.80	12.0920	33.6017	25.4864	 4.23	184.12	0.061	  146.02	 99.32
  28.00	  27.80	11.9921	33.6027	25.5061	 4.18	182.04	0.059	  146.04	 99.32
  29.00	  28.79	11.9156	33.6002	25.5186	 4.13	179.82	0.056	  146.08	 98.97
  30.00	  29.78	11.8648	33.5982	25.5265	 4.08	177.67	0.054	  146.09	 99.33
  31.00	  30.78	11.7623	33.5974	25.5451	 4.02	175.24	0.053	  146.17	 99.34
  32.00	  31.77	11.5938	33.6051	25.5823	 4.00	174.13	0.051	  146.25	 99.34
  33.00	  32.76	11.5934	33.6073	25.5841	 3.99	173.95	0.050	  146.26	 99.34
  34.00	  33.75	11.5930	33.6096	25.5860	 3.98	173.44	0.051	  146.24	 96.06
  35.00	  34.75	11.5726	33.6197	25.5976	 3.99	173.60	0.051	  146.25	 99.43
  36.00	  35.74	11.5663	33.6298	25.6067	 3.99	173.92	0.053	  146.24	 99.31
  37.00	  36.73	11.5804	33.6346	25.6078	 4.00	174.03	0.056	  146.27	 99.32
  38.00	  37.72	11.5851	33.6365	25.6084	 4.00	174.20	0.056	  146.26	 99.37
  39.00	  38.72	11.5843	33.6362	25.6084	 4.00	174.15	0.057	  146.22	 99.37
  40.00	  39.71	11.5892	33.6395	25.6101	 4.01	174.45	0.059	  146.21	 99.37
  41.00	  40.70	11.5899	33.6426	25.6124	 4.01	174.57	0.058	  146.17	 93.18
  42.00	  41.69	11.5927	33.6446	25.6134	 4.01	174.62	0.060	  146.24	 98.83
  43.00	  42.69	11.5971	33.6477	25.6150	 4.01	174.83	0.063	  146.31	 99.37
  44.00	  43.68	11.5906	33.6474	25.6161	 4.00	174.18	0.061	  146.22	 99.37
  45.00	  44.67	11.5601	33.6493	25.6232	 3.99	173.72	0.060	  146.26	 99.36
  46.00	  45.67	11.5380	33.6508	25.6284	 3.98	173.26	0.066	  146.25	 99.37
  47.00	  46.66	11.5212	33.6515	25.6321	 3.98	173.21	0.066	  146.25	 99.37
  48.00	  47.65	11.5150	33.6523	25.6338	 3.97	173.03	0.061	  146.26	 99.37
  49.00	  48.64	11.5160	33.6523	25.6337	 3.97	172.65	0.062	  146.24	 99.37
  50.00	  49.64	11.5080	33.6523	25.6352	 3.94	171.56	0.062	  146.24	 99.37
  51.00	  50.63	11.4629	33.6546	25.6453	 3.93	171.08	0.059	  146.23	 99.37
  52.00	  51.62	11.4302	33.6570	25.6532	 3.91	170.36	0.059	  146.23	 99.37
  53.00	  52.61	11.4071	33.6596	25.6594	 3.88	169.14	0.060	  146.22	 99.37
  54.00	  53.61	11.3728	33.6626	25.6680	 3.81	165.82	0.062	  146.21	 99.37
  55.00	  54.60	11.3022	33.6654	25.6830	 3.75	163.47	0.055	  146.10	 99.37
  56.00	  55.59	11.2275	33.6659	25.6970	 3.74	162.95	0.052	  145.87	 99.38
  57.00	  56.58	11.2041	33.6639	25.6997	 3.73	162.32	0.050	  145.97	 99.39
  58.00	  57.58	11.1647	33.6623	25.7056	 3.70	161.10	0.051	  146.00	 99.39
  59.00	  58.57	11.1333	33.6603	25.7097	 3.67	159.97	0.049	  145.99	 99.40
  60.00	  59.56	11.1148	33.6601	25.7129	 3.67	159.73	0.048	  146.02	 99.41
  61.00	  60.55	11.1109	33.6602	25.7137	 3.67	159.76	0.048	  146.00	 99.41
  62.00	  61.55	11.0947	33.6657	25.7209	 3.65	159.05	0.048	  146.03	 99.41
  63.00	  62.54	11.0934	33.6700	25.7245	 3.62	157.72	0.048	  146.03	 99.41
  64.00	  63.53	11.0567	33.6781	25.7374	 3.60	156.73	0.048	  146.02	 99.41
  65.00	  64.52	11.0442	33.6869	25.7465	 3.57	155.25	0.048	  146.03	 99.42
  66.00	  65.52	11.0619	33.7014	25.7547	 3.52	153.08	0.048	  146.01	 99.43
  67.00	  66.51	11.0500	33.7111	25.7644	 3.48	151.61	0.047	  146.04	 99.44
  68.00	  67.50	11.0456	33.7132	25.7668	 3.44	149.66	0.047	  146.01	 99.44
  69.00	  68.49	11.0004	33.7200	25.7802	 3.39	147.53	0.047	  146.01	 99.44
  70.00	  69.49	10.9289	33.7304	25.8011	 3.37	146.55	0.046	  146.06	 99.45
  71.00	  70.48	10.9066	33.7333	25.8073	 3.33	144.96	0.045	  146.04	 99.45
  72.00	  71.47	10.8539	33.7404	25.8222	 3.29	143.03	0.045	  146.08	 99.46
  73.00	  72.46	10.7540	33.7533	25.8500	 3.24	141.25	0.045	  146.08	 99.47
  74.00	  73.46	10.7020	33.7604	25.8647	 3.24	140.97	0.044	  146.34	 99.48
  75.00	  74.45	10.6765	33.7628	25.8710	 3.23	140.80	0.044	  146.60	 99.49
  76.00	  75.44	10.6487	33.7657	25.8782	 3.22	140.18	0.044	  146.57	 99.49
  77.00	  76.43	10.6268	33.7678	25.8837	 3.20	139.34	0.044	  146.57	 99.49
  78.00	  77.43	10.6029	33.7694	25.8891	 3.20	139.36	0.044	  146.53	 99.50
  79.00	  78.42	10.5714	33.7722	25.8968	 3.20	139.12	0.044	  146.54	 99.51
  80.00	  79.41	10.5550	33.7735	25.9007	 3.18	138.50	0.044	  146.52	 99.51
  81.00	  80.40	10.5283	33.7749	25.9064	 3.17	138.18	0.043	  146.46	 99.51
  82.00	  81.40	10.5118	33.7760	25.9102	 3.16	137.38	0.043	  146.42	 99.51
  83.00	  82.39	10.4573	33.7819	25.9243	 3.12	135.73	0.044	  146.46	 99.51
  84.00	  83.38	10.3922	33.7941	25.9451	 3.10	135.04	0.043	  146.49	 99.51
  85.00	  84.37	10.3801	33.7965	25.9491	 3.09	134.68	0.043	  146.45	 99.52
  86.00	  85.37	10.3665	33.7987	25.9531	 3.09	134.42	0.043	  146.39	 99.53
  87.00	  86.36	10.3455	33.8028	25.9600	 3.08	134.15	0.043	  146.40	 99.53
  88.00	  87.35	10.3321	33.8048	25.9638	 3.07	133.83	0.043	  146.43	 99.54
  89.00	  88.34	10.3010	33.8094	25.9728	 3.07	133.63	0.043	  146.37	 99.54
  90.00	  89.34	10.2920	33.8106	25.9753	 3.07	133.47	0.042	  146.42	 99.54
  91.00	  90.33	10.2885	33.8108	25.9761	 3.07	133.45	0.042	  146.45	 99.54
  92.00	  91.32	10.2879	33.8108	25.9762	 3.06	133.34	0.042	  146.40	 99.54
  93.00	  92.31	10.2835	33.8111	25.9772	 3.06	133.23	0.042	  146.40	 99.54
  94.00	  93.31	10.2657	33.8142	25.9827	 3.06	133.22	0.042	  146.35	 99.54
  95.00	  94.30	10.2529	33.8159	25.9862	 3.05	132.94	0.042	  146.32	 99.54
  96.00	  95.29	10.2400	33.8170	25.9893	 3.03	131.94	0.042	  146.35	 99.54
  97.00	  96.28	10.2155	33.8214	25.9970	 3.01	131.19	0.042	  146.32	 99.54
  98.00	  97.27	10.1724	33.8318	26.0125	 3.01	130.88	0.042	  146.38	 99.54
  99.00	  98.27	10.1528	33.8373	26.0201	 2.99	130.27	0.042	  146.37	 99.55
 100.00	  99.26	10.1479	33.8382	26.0217	 2.98	129.67	0.042	  146.39	 99.56
 101.00	 100.25	10.1273	33.8432	26.0291	 2.96	128.73	0.042	  146.34	 99.56
 102.00	 101.24	10.1154	33.8463	26.0335	 2.94	127.99	0.041	  146.39	 99.56
 103.00	 102.24	10.0958	33.8521	26.0414	 2.92	127.10	0.041	  146.37	 99.56
 104.00	 103.23	10.0810	33.8569	26.0477	 2.90	126.15	0.041	  146.40	 99.56
 105.00	 104.22	10.0582	33.8635	26.0567	 2.89	125.61	0.042	  146.38	 99.56
 106.00	 105.21	10.0463	33.8665	26.0610	 2.86	124.55	0.042	  146.36	 99.57
 107.00	 106.21	10.0253	33.8720	26.0689	 2.84	123.41	0.042	  146.38	 99.58
 108.00	 107.20	10.0020	33.8783	26.0778	 2.82	122.68	0.042	  146.35	 99.58
 109.00	 108.19	 9.9828	33.8838	26.0854	 2.81	122.42	0.042	  146.42	 99.58
 110.00	 109.18	 9.9712	33.8862	26.0892	 2.79	121.63	0.041	  146.39	 99.58
 111.00	 110.17	 9.9497	33.8917	26.0971	 2.78	121.04	0.040	  146.39	 99.58
 112.00	 111.17	 9.9319	33.8966	26.1040	 2.77	120.61	0.041	  146.35	 99.59
 113.00	 112.16	 9.9263	33.8983	26.1063	 2.76	120.29	0.041	  146.39	 99.59
 114.00	 113.15	 9.9220	33.8996	26.1080	 2.76	120.13	0.040	  146.25	 99.60
 115.00	 114.14	 9.9168	33.9011	26.1101	 2.75	119.56	0.040	  146.19	 99.60
 116.00	 115.14	 9.9032	33.9048	26.1153	 2.74	119.26	0.041	  146.24	 99.61
 117.00	 116.13	 9.8945	33.9072	26.1186	 2.73	118.97	0.041	  146.20	 99.61
 118.00	 117.12	 9.8908	33.9080	26.1199	 2.72	118.56	0.040	  146.24	 99.61
 119.00	 118.11	 9.8852	33.9098	26.1223	 2.71	117.93	0.040	  146.19	 99.61
 120.00	 119.11	 9.8741	33.9131	26.1267	 2.69	117.27	0.040	  146.22	 99.61
 121.00	 120.10	 9.8601	33.9168	26.1320	 2.70	117.52	0.040	  146.24	 99.61
 122.00	 121.09	 9.8526	33.9188	26.1348	 2.70	117.50	0.041	  146.21	 99.61
 123.00	 122.08	 9.8502	33.9192	26.1356	 2.69	117.29	0.041	  146.19	 99.62
 124.00	 123.07	 9.8499	33.9195	26.1358	 2.69	117.05	0.040	  146.20	 99.62
 125.00	 124.07	 9.8478	33.9199	26.1365	 2.66	115.80	0.040	  146.14	 99.62
 126.00	 125.06	 9.8364	33.9225	26.1404	 2.64	114.74	0.040	  146.19	 99.62
 127.00	 126.05	 9.7942	33.9352	26.1574	 2.63	114.30	0.040	  146.17	 99.62
 128.00	 127.04	 9.7797	33.9390	26.1629	 2.61	113.62	0.040	  146.17	 99.63
 129.00	 128.04	 9.7647	33.9431	26.1685	 2.60	113.28	0.040	  146.23	 99.63
 130.00	 129.03	 9.7565	33.9455	26.1718	 2.60	113.26	0.041	  146.15	 99.63
 131.00	 130.02	 9.7544	33.9461	26.1727	 2.60	112.98	0.040	  146.14	 99.63
 132.00	 131.01	 9.7510	33.9476	26.1744	 2.59	112.70	0.040	  146.22	 99.63
 133.00	 132.00	 9.7487	33.9484	26.1754	 2.59	112.71	0.040	  146.15	 99.63
 134.00	 133.00	 9.7449	33.9491	26.1767	 2.59	112.58	0.040	  146.15	 99.64
 135.00	 133.99	 9.7436	33.9497	26.1774	 2.57	111.87	0.040	  146.12	 99.64
 136.00	 134.98	 9.7424	33.9502	26.1780	 2.56	111.34	0.040	  146.17	 99.64
 137.00	 135.97	 9.7339	33.9537	26.1821	 2.56	111.30	0.040	  146.13	 99.64
 138.00	 136.97	 9.7327	33.9541	26.1827	 2.55	111.18	0.040	  146.09	 99.64
 139.00	 137.96	 9.7325	33.9543	26.1829	 2.55	111.05	0.040	  146.14	 99.64
 140.00	 138.95	 9.7316	33.9549	26.1835	 2.55	111.06	0.040	  146.12	 99.65
 141.00	 139.94	 9.7317	33.9550	26.1836	 2.55	110.89	0.040	  146.09	 99.65
 142.00	 140.93	 9.7316	33.9551	26.1837	 2.55	110.83	0.040	  146.13	 99.65
 143.00	 141.93	 9.7317	33.9551	26.1837	 2.55	110.87	0.040	  146.08	 99.66
 144.00	 142.92	 9.7324	33.9548	26.1834	 2.54	110.60	0.040	  146.10	 99.65
 145.00	 143.91	 9.7326	33.9547	26.1833	 2.52	109.75	0.040	  146.14	 99.66
 146.00	 144.90	 9.7302	33.9561	26.1848	 2.51	109.13	0.041	  146.15	 99.66
 147.00	 145.89	 9.7213	33.9590	26.1885	 2.51	109.09	0.041	  146.15	 99.66
 148.00	 146.89	 9.7159	33.9604	26.1906	 2.51	109.04	0.040	  146.07	 99.66
 149.00	 147.88	 9.7119	33.9616	26.1921	 2.48	108.15	0.040	  146.11	 99.66
 150.00	 148.87	 9.7040	33.9637	26.1951	 2.44	106.14	0.040	  146.12	 99.66
 151.00	 149.86	 9.6903	33.9678	26.2006	 2.40	104.63	0.040	  146.17	 99.66
 152.00	 150.86	 9.6711	33.9736	26.2083	 2.40	104.39	0.040	  146.18	 99.66
 153.00	 151.85	 9.6599	33.9773	26.2131	 2.39	104.21	0.040	  146.24	 99.66
 154.00	 152.84	 9.6553	33.9784	26.2148	 2.37	103.22	0.040	  146.16	 99.67
 155.00	 153.83	 9.6467	33.9801	26.2175	 2.34	101.89	0.039	  146.14	 99.68
 156.00	 154.82	 9.6440	33.9803	26.2182	 2.31	100.42	0.040	  146.08	 99.68
 157.00	 155.82	 9.6300	33.9831	26.2226	 2.30	100.05	0.041	  146.10	 99.68
 158.00	 156.81	 9.6126	33.9883	26.2296	 2.30	100.05	0.040	  146.01	 99.68
 159.00	 157.80	 9.6084	33.9896	26.2313	 2.29	 99.53	0.040	  146.40	 99.68
 160.00	 158.79	 9.5997	33.9922	26.2348	 2.27	 98.63	0.040	  146.19	 99.69
 161.00	 159.78	 9.5849	33.9959	26.2402	 2.26	 98.35	0.040	  146.29	 99.70
 162.00	 160.78	 9.5836	33.9963	26.2407	 2.25	 97.98	0.040	  146.31	 99.70
 163.00	 161.77	 9.5797	33.9976	26.2424	 2.22	 96.73	0.040	  146.31	 99.71
 164.00	 162.76	 9.5757	33.9989	26.2441	 2.18	 94.69	0.040	  146.32	 99.71
 165.00	 163.75	 9.5556	34.0056	26.2527	 2.14	 92.98	0.040	  146.24	 99.71
 166.00	 164.74	 9.5233	34.0156	26.2658	 2.12	 92.40	0.040	  146.34	 99.71
 167.00	 165.74	 9.4998	34.0213	26.2741	 2.11	 91.76	0.040	  146.37	 99.71
 168.00	 166.73	 9.4896	34.0240	26.2779	 2.10	 91.42	0.040	  146.33	 99.73
 169.00	 167.72	 9.4820	34.0259	26.2806	 2.10	 91.37	0.040	  145.92	 99.73
 170.00	 168.71	 9.4758	34.0274	26.2828	 2.10	 91.37	0.040	  146.03	 99.73
 171.00	 169.70	 9.4721	34.0285	26.2843	 2.09	 90.97	0.040	  146.23	 99.73
 172.00	 170.70	 9.4690	34.0293	26.2855	 2.07	 90.11	0.040	  146.35	 99.73
 173.00	 171.69	 9.4645	34.0309	26.2875	 2.04	 88.91	0.040	  146.27	 99.73
 174.00	 172.68	 9.4602	34.0329	26.2898	 2.01	 87.65	0.039	  145.92	 99.73
 175.00	 173.67	 9.4509	34.0373	26.2947	 2.01	 87.34	0.040	  146.21	 99.73
 176.00	 174.66	 9.4470	34.0395	26.2971	 2.01	 87.26	0.040	  146.26	 99.74
 177.00	 175.66	 9.4454	34.0400	26.2978	 2.00	 87.17	0.040	  146.24	 99.75
 178.00	 176.65	 9.4446	34.0405	26.2983	 2.00	 86.99	0.040	  146.21	 99.76
 179.00	 177.64	 9.4447	34.0407	26.2985	 2.00	 86.82	0.040	  146.22	 99.76
 180.00	 178.63	 9.4446	34.0407	26.2985	 1.99	 86.51	0.040	  146.17	 99.76
 181.00	 179.62	 9.4355	34.0428	26.3017	 1.99	 86.53	0.040	  146.23	 99.76
 182.00	 180.62	 9.4323	34.0438	26.3030	 1.99	 86.54	0.040	  146.23	 99.76
 183.00	 181.61	 9.4312	34.0441	26.3034	 1.99	 86.49	0.040	  146.22	 99.76
 184.00	 182.60	 9.4193	34.0463	26.3071	 1.99	 86.58	0.040	  146.26	 99.76
 185.00	 183.59	 9.4096	34.0500	26.3116	 1.99	 86.55	0.040	  146.28	 99.76
 186.00	 184.58	 9.4085	34.0510	26.3126	 1.99	 86.48	0.040	  146.16	 99.76
 187.00	 185.58	 9.4074	34.0520	26.3135	 1.99	 86.57	0.040	  146.16	 99.76
 188.00	 186.57	 9.4047	34.0534	26.3151	 1.99	 86.46	0.040	  146.13	 99.76
 189.00	 187.56	 9.3968	34.0559	26.3184	 1.98	 86.09	0.040	  146.16	 99.76
 190.00	 188.55	 9.3910	34.0570	26.3202	 1.97	 85.81	0.040	  146.12	 99.76
 191.00	 189.54	 9.3885	34.0578	26.3212	 1.97	 85.62	0.040	  146.13	 99.76
 192.00	 190.54	 9.3841	34.0576	26.3218	 1.96	 85.45	0.040	  146.15	 99.76
 193.00	 191.53	 9.3757	34.0577	26.3233	 1.97	 85.54	0.040	  146.07	 99.76
 194.00	 192.52	 9.3667	34.0580	26.3250	 1.97	 85.61	0.040	  146.10	 99.76
 195.00	 193.51	 9.3646	34.0581	26.3254	 1.97	 85.71	0.040	  146.11	 99.76
 196.00	 194.50	 9.3602	34.0589	26.3268	 1.96	 85.46	0.040	  146.11	 99.76
 197.00	 195.49	 9.3588	34.0590	26.3271	 1.96	 85.32	0.040	  146.14	 99.76
 198.00	 196.49	 9.3534	34.0600	26.3288	 1.96	 85.35	0.041	  146.11	 99.76
 199.00	 197.48	 9.3525	34.0602	26.3291	 1.96	 85.20	0.041	  146.10	 99.76
 200.00	 198.47	 9.3503	34.0602	26.3295	 1.95	 84.89	0.040	  146.03	 99.76
 201.00	 199.46	 9.3442	34.0610	26.3311	 1.94	 84.54	0.040	  145.99	 99.76
 202.00	 200.45	 9.3391	34.0623	26.3330	 1.94	 84.29	0.040	  145.85	 99.76
 203.00	 201.45	 9.3348	34.0633	26.3345	 1.93	 84.01	0.040	  145.90	 99.76
 204.00	 202.44	 9.3329	34.0642	26.3355	 1.92	 83.66	0.040	  145.98	 99.76
 205.00	 203.43	 9.3316	34.0653	26.3366	 1.91	 83.33	0.040	  146.04	 99.76
 206.00	 204.42	 9.3296	34.0667	26.3380	 1.91	 83.21	0.040	  145.96	 99.77
 207.00	 205.41	 9.3282	34.0675	26.3389	 1.91	 83.13	0.040	  145.95	 99.77
 208.00	 206.41	 9.3281	34.0676	26.3390	 1.90	 82.62	0.040	  145.95	 99.77
 209.00	 207.40	 9.3273	34.0681	26.3395	 1.88	 81.66	0.040	  145.88	 99.77
 210.00	 208.39	 9.3261	34.0685	26.3400	 1.85	 80.57	0.040	  145.94	 99.77
 211.00	 209.38	 9.3091	34.0728	26.3462	 1.83	 79.44	0.040	  146.06	 99.77
 212.00	 210.37	 9.2893	34.0799	26.3550	 1.80	 78.50	0.040	  146.09	 99.77
 213.00	 211.36	 9.2720	34.0859	26.3625	 1.80	 78.14	0.040	  146.06	 99.78
 214.00	 212.36	 9.2659	34.0879	26.3650	 1.79	 77.99	0.040	  145.78	 99.78
 215.00	 213.35	 9.2626	34.0881	26.3657	 1.78	 77.37	0.040	  145.79	 99.78
 216.00	 214.34	 9.2586	34.0888	26.3670	 1.77	 76.80	0.040	  145.76	 99.78
 217.00	 215.33	 9.2432	34.0909	26.3711	 1.76	 76.65	0.040	  145.78	 99.78
 218.00	 216.32	 9.2325	34.0931	26.3746	 1.76	 76.76	0.040	  145.84	 99.78
 219.00	 217.32	 9.2319	34.0938	26.3752	 1.77	 76.88	0.040	  145.90	 99.78
 220.00	 218.31	 9.2313	34.0943	26.3757	 1.77	 76.82	0.040	  146.04	 99.79
 221.00	 219.30	 9.2305	34.0945	26.3761	 1.76	 76.51	0.040	  146.08	 99.79
 222.00	 220.29	 9.2208	34.0963	26.3790	 1.75	 76.33	0.040	  145.96	 99.79
 223.00	 221.28	 9.2191	34.0968	26.3797	 1.75	 76.26	0.040	  145.64	 95.98
 224.00	 222.27	 9.2170	34.0975	26.3806	 1.75	 76.29	0.040	  145.65	 73.26
 225.00	 223.27	 9.2154	34.0980	26.3813	 1.75	 76.32	0.040	  145.56	 99.86
 226.00	 224.26	 9.2138	34.0986	26.3820	 1.75	 76.06	0.040	  145.66	 99.79
 227.00	 225.25	 9.2128	34.0987	26.3823	 1.74	 75.71	0.040	  145.74	 99.79
 228.00	 226.24	 9.2044	34.1002	26.3848	 1.73	 75.38	0.040	  145.78	 99.79
 229.00	 227.23	 9.1996	34.1010	26.3862	 1.73	 75.43	0.040	  145.72	 99.80
 230.00	 228.22	 9.1970	34.1011	26.3868	 1.73	 75.29	0.040	  145.88	 99.80
 231.00	 229.22	 9.1954	34.1014	26.3872	 1.71	 74.28	0.040	  145.91	 99.80
 232.00	 230.21	 9.1902	34.1014	26.3881	 1.67	 72.76	0.040	  145.89	 99.80
 233.00	 231.20	 9.1419	34.1108	26.4032	 1.67	 72.58	0.040	  145.92	 99.80
 234.00	 232.19	 9.1285	34.1134	26.4074	 1.66	 72.28	0.040	  145.89	 99.80
 235.00	 233.18	 9.1229	34.1145	26.4091	 1.63	 71.00	0.040	  145.88	 99.80
 236.00	 234.17	 9.1173	34.1155	26.4109	 1.62	 70.51	0.040	  145.92	 99.80
 237.00	 235.17	 9.0989	34.1197	26.4172	 1.62	 70.49	0.040	  145.86	 99.80
 238.00	 236.16	 9.0950	34.1205	26.4184	 1.61	 70.04	0.040	  145.81	 99.80
 239.00	 237.15	 9.0893	34.1218	26.4203	 1.58	 68.94	0.040	  146.05	 99.80
 240.00	 238.14	 9.0810	34.1241	26.4235	 1.55	 67.63	0.040	  145.84	 99.81
 241.00	 239.13	 9.0734	34.1267	26.4267	 1.53	 66.46	0.040	  145.72	 99.82
 242.00	 240.12	 9.0652	34.1290	26.4299	 1.51	 65.64	0.040	  145.83	 99.82
 243.00	 241.12	 9.0416	34.1332	26.4369	 1.50	 65.10	0.040	  145.81	 99.82
 244.00	 242.11	 9.0240	34.1359	26.4418	 1.48	 64.56	0.040	  145.78	 99.83
 245.00	 243.10	 9.0002	34.1396	26.4486	 1.47	 64.14	0.040	  145.92	 99.83
 246.00	 244.09	 8.9951	34.1410	26.4504	 1.47	 63.86	0.040	  145.93	 99.83
 247.00	 245.08	 8.9913	34.1427	26.4524	 1.46	 63.72	0.040	  145.97	 99.83
 248.00	 246.07	 8.9876	34.1438	26.4539	 1.45	 63.21	0.040	  145.99	 99.83
 249.00	 247.07	 8.9858	34.1440	26.4543	 1.43	 62.14	0.040	  145.86	 99.84
 250.00	 248.06	 8.9622	34.1460	26.4596	 1.41	 61.19	0.040	  145.92	 99.84
 251.00	 249.05	 8.9466	34.1490	26.4644	 1.39	 60.33	0.040	  145.85	 99.84
 252.00	 250.04	 8.9343	34.1508	26.4678	 1.37	 59.62	0.040	  145.75	 99.84
 253.00	 251.03	 8.9175	34.1527	26.4720	 1.36	 59.24	0.040	  145.68	 99.84
